State,County,"Deaths per 100,000",Gender,Race/Ethnicity,Geographical Coordinates
IL,"Kankakee County, IL",518.2,Overall,Black,"(41.142166, -87.864906)"
IL,"Kendall County, IL",356.1,Overall,Black,"(41.589352, -88.434876)"
IL,"Knox County, IL",376.2,Overall,Black,"(40.932545, -90.219908)"
IL,"Lake County, IL",451.4,Overall,Black,"(42.321603, -88.003249)"
IL,"La Salle County, IL",237.4,Overall,Black,"(41.345336, -88.893676)"
IL,"Lee County, IL",358.6,Overall,Black,"(41.748543, -89.303206)"
IL,"Livingston County, IL",339.8,Overall,Black,"(40.896084, -88.564139)"
IL,"Logan County, IL",303.5,Overall,Black,"(40.126321, -89.372583)"
IL,"McHenry County, IL",431.7,Overall,Black,"(42.323299, -88.455063)"
IL,"McLean County, IL",443.2,Overall,Black,"(40.493683, -88.853247)"
IL,"Macon County, IL",476.7,Overall,Black,"(39.862417, -88.968093)"
IL,"Macoupin County, IL",412.7,Overall,Black,"(39.261463, -89.927643)"
IL,"Madison County, IL",438.4,Overall,Black,"(38.831539, -89.910487)"
IL,"Marion County, IL",391.9,Overall,Black,"(38.649114, -88.922626)"
IL,"Marshall County, IL",354.8,Overall,Black,"(41.03513, -89.35317)"
IL,"Massac County, IL",428.0,Overall,Black,"(37.220783, -88.711854)"
IL,"Menard County, IL",315.2,Overall,Black,"(40.032255, -89.803812)"
IL,"Mercer County, IL",430.6,Overall,Black,"(41.207532, -90.745864)"
IL,"Monroe County, IL",449.7,Overall,Black,"(38.2799, -90.178108)"
IL,"Montgomery County, IL",375.8,Overall,Black,"(39.230616, -89.481541)"
IL,"Morgan County, IL",714.7,Overall,Black,"(39.723009, -90.20894)"
IL,"Moultrie County, IL",498.3,Overall,Black,"(39.643308, -88.622276)"
IL,"Ogle County, IL",423.1,Overall,Black,"(42.042479, -89.324744)"
IL,"Peoria County, IL",379.3,Overall,Black,"(40.792172, -89.766494)"
IL,"Perry County, IL",224.2,Overall,Black,"(38.082202, -89.371823)"
IL,"Piatt County, IL",442.8,Overall,Black,"(40.014422, -88.59649)"
IL,"Pike County, IL",400.3,Overall,Black,"(39.625393, -90.892899)"
IL,"Pope County, IL",389.7,Overall,Black,"(37.419975, -88.563229)"
IL,"Pulaski County, IL",506.2,Overall,Black,"(37.229299, -89.125554)"
IL,"Randolph County, IL",347.6,Overall,Black,"(38.052649, -89.833234)"
IL,"Rock Island County, IL",409.0,Overall,Black,"(41.472904, -90.565563)"
IL,"St. Clair County, IL",427.5,Overall,Black,"(38.473243, -89.931465)"
IL,"Saline County, IL",334.6,Overall,Black,"(37.758134, -88.542875)"
IL,"Sangamon County, IL",366.6,Overall,Black,"(39.760051, -89.66652)"
IL,"Shelby County, IL",468.5,Overall,Black,"(39.39178, -88.808123)"
IL,"Stark County, IL",387.5,Overall,Black,"(41.095659, -89.801669)"
IL,"Stephenson County, IL",380.3,Overall,Black,"(42.349872, -89.663254)"
IL,"Tazewell County, IL",400.0,Overall,Black,"(40.509472, -89.519144)"
IL,"Union County, IL",484.2,Overall,Black,"(37.476874, -89.25934)"
IL,"Vermilion County, IL",440.0,Overall,Black,"(40.18694, -87.737581)"
IL,"Warren County, IL",340.2,Overall,Black,"(40.850639, -90.62155)"
IL,"Washington County, IL",397.6,Overall,Black,"(38.35114, -89.414781)"
IL,"Wayne County, IL",462.7,Overall,Black,"(38.432354, -88.428342)"
IL,"Whiteside County, IL",434.5,Overall,Black,"(41.758263, -89.917993)"
IL,"Will County, IL",349.7,Overall,Black,"(41.448429, -87.985177)"
IL,"Williamson County, IL",422.2,Overall,Black,"(37.735158, -88.931464)"
IL,"Winnebago County, IL",446.0,Overall,Black,"(42.335477, -89.164615)"
IL,"Alexander County, IL",710.0,Male,Black,"(37.193929, -89.336999)"
IL,"Bond County, IL",194.7,Male,Black,"(38.886558, -89.441873)"
IL,"Boone County, IL",412.4,Male,Black,"(42.321983, -88.826647)"
IL,"Calhoun County, IL",361.1,Male,Black,"(39.170849, -90.672993)"
IL,"Cass County, IL",379.9,Male,Black,"(39.977981, -90.251502)"
IL,"Champaign County, IL",522.9,Male,Black,"(40.143076, -88.203154)"
IL,"Christian County, IL",499.4,Male,Black,"(39.545621, -89.284875)"
IL,"Clark County, IL",641.1,Male,Black,"(39.334757, -87.794377)"
IL,"Clinton County, IL",400.6,Male,Black,"(38.606211, -89.426899)"
IL,"Cook County, IL",611.3,Male,Black,"(41.844947, -87.822369)"
IL,"DeKalb County, IL",288.0,Male,Black,"(41.894898, -88.775575)"
IL,"De Witt County, IL",500.1,Male,Black,"(40.18081, -88.908462)"
IL,"Douglas County, IL",529.4,Male,Black,"(39.772197, -88.223152)"
IL,"DuPage County, IL",398.2,Male,Black,"(41.856108, -88.09317)"
IL,"Edgar County, IL",559.7,Male,Black,"(39.681843, -87.748539)"
IL,"Ford County, IL",576.0,Male,Black,"(40.606087, -88.226922)"
IL,"Franklin County, IL",367.3,Male,Black,"(37.995438, -88.926328)"
IL,"Fulton County, IL",225.2,Male,Black,"(40.476004, -90.211358)"
IL,"Grundy County, IL",382.2,Male,Black,"(41.288225, -88.425848)"
IL,"Henry County, IL",438.3,Male,Black,"(41.35433, -90.137863)"
IL,"Iroquois County, IL",690.7,Male,Black,"(40.75037, -87.829163)"
IL,"Jackson County, IL",445.3,Male,Black,"(37.785101, -89.389565)"
IL,"Jersey County, IL",448.3,Male,Black,"(39.084446, -90.358257)"
IL,"Johnson County, IL",308.7,Male,Black,"(37.46459, -88.884196)"
IL,"Kane County, IL",363.7,Male,Black,"(41.93949, -88.43416)"
IL,"Kankakee County, IL",693.9,Male,Black,"(41.142166, -87.864906)"
IL,"Kendall County, IL",353.8,Male,Black,"(41.589352, -88.434876)"
IL,"Knox County, IL",498.5,Male,Black,"(40.932545, -90.219908)"
IL,"Lake County, IL",596.5,Male,Black,"(42.321603, -88.003249)"
IL,"La Salle County, IL",189.1,Male,Black,"(41.345336, -88.893676)"
IL,"Livingston County, IL",407.8,Male,Black,"(40.896084, -88.564139)"
IL,"Logan County, IL",364.4,Male,Black,"(40.126321, -89.372583)"
IL,"McHenry County, IL",530.3,Male,Black,"(42.323299, -88.455063)"
IL,"McLean County, IL",526.1,Male,Black,"(40.493683, -88.853247)"
IL,"Macon County, IL",523.8,Male,Black,"(39.862417, -88.968093)"
IL,"Macoupin County, IL",509.8,Male,Black,"(39.261463, -89.927643)"
IL,"Madison County, IL",580.9,Male,Black,"(38.831539, -89.910487)"
IL,"Marshall County, IL",335.3,Male,Black,"(41.03513, -89.35317)"
IL,"Massac County, IL",609.1,Male,Black,"(37.220783, -88.711854)"
IL,"Menard County, IL",411.7,Male,Black,"(40.032255, -89.803812)"
IL,"Mercer County, IL",407.6,Male,Black,"(41.207532, -90.745864)"
IL,"Monroe County, IL",591.3,Male,Black,"(38.2799, -90.178108)"
IL,"Montgomery County, IL",481.3,Male,Black,"(39.230616, -89.481541)"
IL,"Morgan County, IL",446.6,Male,Black,"(39.723009, -90.20894)"
IL,"Moultrie County, IL",580.5,Male,Black,"(39.643308, -88.622276)"
IL,"Ogle County, IL",395.7,Male,Black,"(42.042479, -89.324744)"
IL,"Peoria County, IL",381.2,Male,Black,"(40.792172, -89.766494)"
IL,"Perry County, IL",143.5,Male,Black,"(38.082202, -89.371823)"
IL,"Piatt County, IL",523.9,Male,Black,"(40.014422, -88.59649)"
IL,"Pike County, IL",281.4,Male,Black,"(39.625393, -90.892899)"
IL,"Pope County, IL",517.6,Male,Black,"(37.419975, -88.563229)"
IL,"Pulaski County, IL",516.4,Male,Black,"(37.229299, -89.125554)"
IL,"Randolph County, IL",385.9,Male,Black,"(38.052649, -89.833234)"
IL,"Rock Island County, IL",418.7,Male,Black,"(41.472904, -90.565563)"
IL,"St. Clair County, IL",584.1,Male,Black,"(38.473243, -89.931465)"
IL,"Sangamon County, IL",476.3,Male,Black,"(39.760051, -89.66652)"
IL,"Shelby County, IL",471.7,Male,Black,"(39.39178, -88.808123)"
IL,"Stark County, IL",415.4,Male,Black,"(41.095659, -89.801669)"
IL,"Stephenson County, IL",287.7,Male,Black,"(42.349872, -89.663254)"
IL,"Tazewell County, IL",246.7,Male,Black,"(40.509472, -89.519144)"
IL,"Union County, IL",528.2,Male,Black,"(37.476874, -89.25934)"
IL,"Vermilion County, IL",499.3,Male,Black,"(40.18694, -87.737581)"
IL,"Washington County, IL",503.0,Male,Black,"(38.35114, -89.414781)"
IL,"Whiteside County, IL",435.2,Male,Black,"(41.758263, -89.917993)"
IL,"Will County, IL",418.6,Male,Black,"(41.448429, -87.985177)"
IL,"Williamson County, IL",401.1,Male,Black,"(37.735158, -88.931464)"
IL,"Winnebago County, IL",537.5,Male,Black,"(42.335477, -89.164615)"
IL,"Woodford County, IL",351.9,Male,Black,"(40.789597, -89.215567)"
IL,"Alexander County, IL",488.8,Female,Black,"(37.193929, -89.336999)"
IL,"Bond County, IL",309.2,Female,Black,"(38.886558, -89.441873)"
IL,"Boone County, IL",380.1,Female,Black,"(42.321983, -88.826647)"
IL,"Calhoun County, IL",284.3,Female,Black,"(39.170849, -90.672993)"
IL,"Cass County, IL",262.1,Female,Black,"(39.977981, -90.251502)"
IL,"Champaign County, IL",383.1,Female,Black,"(40.143076, -88.203154)"
IL,"Clinton County, IL",307.8,Female,Black,"(38.606211, -89.426899)"
IL,"Cook County, IL",362.1,Female,Black,"(41.844947, -87.822369)"
IL,"DeKalb County, IL",364.8,Female,Black,"(41.894898, -88.775575)"
IL,"De Witt County, IL",400.3,Female,Black,"(40.18081, -88.908462)"
IL,"Douglas County, IL",382.5,Female,Black,"(39.772197, -88.223152)"
IL,"DuPage County, IL",301.4,Female,Black,"(41.856108, -88.09317)"
IL,"Edgar County, IL",381.6,Female,Black,"(39.681843, -87.748539)"
IL,"Franklin County, IL",385.1,Female,Black,"(37.995438, -88.926328)"
IL,"Fulton County, IL",378.3,Female,Black,"(40.476004, -90.211358)"
IL,"Grundy County, IL",294.3,Female,Black,"(41.288225, -88.425848)"
IL,"Henry County, IL",495.0,Female,Black,"(41.35433, -90.137863)"
IL,"Iroquois County, IL",463.9,Female,Black,"(40.75037, -87.829163)"
IL,"Jackson County, IL",383.0,Female,Black,"(37.785101, -89.389565)"
IL,"Jersey County, IL",299.1,Female,Black,"(39.084446, -90.358257)"
IL,"Jo Daviess County, IL",448.6,Female,Black,"(42.367586, -90.211446)"
IL,"Johnson County, IL",438.5,Female,Black,"(37.46459, -88.884196)"
IL,"Kane County, IL",335.5,Female,Black,"(41.93949, -88.43416)"
IL,"Kankakee County, IL",363.2,Female,Black,"(41.142166, -87.864906)"
IL,"Kendall County, IL",342.4,Female,Black,"(41.589352, -88.434876)"
IL,"Knox County, IL",372.5,Female,Black,"(40.932545, -90.219908)"
IL,"Lake County, IL",357.2,Female,Black,"(42.321603, -88.003249)"
IL,"Livingston County, IL",350.0,Female,Black,"(40.896084, -88.564139)"
IL,"Logan County, IL",280.2,Female,Black,"(40.126321, -89.372583)"
IL,"McHenry County, IL",357.7,Female,Black,"(42.323299, -88.455063)"
IL,"McLean County, IL",391.8,Female,Black,"(40.493683, -88.853247)"
IL,"Macon County, IL",390.2,Female,Black,"(39.862417, -88.968093)"
IL,"Macoupin County, IL",367.6,Female,Black,"(39.261463, -89.927643)"
IL,"Madison County, IL",354.2,Female,Black,"(38.831539, -89.910487)"
IL,"Marshall County, IL",357.4,Female,Black,"(41.03513, -89.35317)"
IL,"Massac County, IL",402.5,Female,Black,"(37.220783, -88.711854)"
IL,"Menard County, IL",250.9,Female,Black,"(40.032255, -89.803812)"
IL,"Mercer County, IL",484.4,Female,Black,"(41.207532, -90.745864)"
IL,"Monroe County, IL",358.8,Female,Black,"(38.2799, -90.178108)"
IL,"Montgomery County, IL",294.0,Female,Black,"(39.230616, -89.481541)"
IL,"Morgan County, IL",986.8,Female,Black,"(39.723009, -90.20894)"
IL,"Moultrie County, IL",409.7,Female,Black,"(39.643308, -88.622276)"
IL,"Ogle County, IL",388.8,Female,Black,"(42.042479, -89.324744)"
IL,"Peoria County, IL",381.8,Female,Black,"(40.792172, -89.766494)"
IL,"Perry County, IL",373.3,Female,Black,"(38.082202, -89.371823)"
IL,"Piatt County, IL",383.7,Female,Black,"(40.014422, -88.59649)"
IL,"Pulaski County, IL",427.3,Female,Black,"(37.229299, -89.125554)"
IL,"Randolph County, IL",312.1,Female,Black,"(38.052649, -89.833234)"
IL,"Rock Island County, IL",425.0,Female,Black,"(41.472904, -90.565563)"
IL,"St. Clair County, IL",343.4,Female,Black,"(38.473243, -89.931465)"
IL,"Sangamon County, IL",281.4,Female,Black,"(39.760051, -89.66652)"
IL,"Shelby County, IL",408.5,Female,Black,"(39.39178, -88.808123)"
IL,"Stark County, IL",376.1,Female,Black,"(41.095659, -89.801669)"
IL,"Stephenson County, IL",376.6,Female,Black,"(42.349872, -89.663254)"
IL,"Tazewell County, IL",422.3,Female,Black,"(40.509472, -89.519144)"
IL,"Union County, IL",447.4,Female,Black,"(37.476874, -89.25934)"
IL,"Vermilion County, IL",398.5,Female,Black,"(40.18694, -87.737581)"
IL,"Washington County, IL",307.1,Female,Black,"(38.35114, -89.414781)"
IL,"Whiteside County, IL",443.3,Female,Black,"(41.758263, -89.917993)"
IL,"Will County, IL",317.2,Female,Black,"(41.448429, -87.985177)"
IL,"Williamson County, IL",414.9,Female,Black,"(37.735158, -88.931464)"
IL,"Winnebago County, IL",398.6,Female,Black,"(42.335477, -89.164615)"
IL,"Boone County, IL",176.6,Overall,Hispanic,"(42.321983, -88.826647)"
IL,"Bureau County, IL",155.5,Overall,Hispanic,"(41.407366, -89.535295)"
IL,"Carroll County, IL",224.3,Overall,Hispanic,"(42.071056, -89.941743)"
IL,"Champaign County, IL",183.1,Overall,Hispanic,"(40.143076, -88.203154)"
IL,"Clinton County, IL",164.3,Overall,Hispanic,"(38.606211, -89.426899)"
IL,"Cook County, IL",197.0,Overall,Hispanic,"(41.844947, -87.822369)"
IL,"DeKalb County, IL",156.3,Overall,Hispanic,"(41.894898, -88.775575)"
IL,"DuPage County, IL",150.4,Overall,Hispanic,"(41.856108, -88.09317)"
IL,"Ford County, IL",177.3,Overall,Hispanic,"(40.606087, -88.226922)"
IL,"Fulton County, IL",187.8,Overall,Hispanic,"(40.476004, -90.211358)"
IL,"Grundy County, IL",174.3,Overall,Hispanic,"(41.288225, -88.425848)"
IL,"Henry County, IL",167.0,Overall,Hispanic,"(41.35433, -90.137863)"
IL,"Jersey County, IL",212.9,Overall,Hispanic,"(39.084446, -90.358257)"
IL,"Kane County, IL",136.8,Overall,Hispanic,"(41.93949, -88.43416)"
IL,"Kankakee County, IL",184.8,Overall,Hispanic,"(41.142166, -87.864906)"
IL,"Kendall County, IL",159.7,Overall,Hispanic,"(41.589352, -88.434876)"
IL,"Knox County, IL",176.5,Overall,Hispanic,"(40.932545, -90.219908)"
IL,"Lake County, IL",173.2,Overall,Hispanic,"(42.321603, -88.003249)"
IL,"La Salle County, IL",177.7,Overall,Hispanic,"(41.345336, -88.893676)"
IL,"Lee County, IL",190.0,Overall,Hispanic,"(41.748543, -89.303206)"
IL,"Livingston County, IL",158.6,Overall,Hispanic,"(40.896084, -88.564139)"
IL,"McHenry County, IL",154.4,Overall,Hispanic,"(42.323299, -88.455063)"
IL,"McLean County, IL",148.2,Overall,Hispanic,"(40.493683, -88.853247)"
IL,"Madison County, IL",202.3,Overall,Hispanic,"(38.831539, -89.910487)"
IL,"Marshall County, IL",155.5,Overall,Hispanic,"(41.03513, -89.35317)"
IL,"Mercer County, IL",154.9,Overall,Hispanic,"(41.207532, -90.745864)"
IL,"Monroe County, IL",150.3,Overall,Hispanic,"(38.2799, -90.178108)"
IL,"Ogle County, IL",202.0,Overall,Hispanic,"(42.042479, -89.324744)"
IL,"Peoria County, IL",170.5,Overall,Hispanic,"(40.792172, -89.766494)"
IL,"Rock Island County, IL",171.6,Overall,Hispanic,"(41.472904, -90.565563)"
IL,"St. Clair County, IL",157.0,Overall,Hispanic,"(38.473243, -89.931465)"
IL,"Stark County, IL",165.0,Overall,Hispanic,"(41.095659, -89.801669)"
IL,"Stephenson County, IL",204.6,Overall,Hispanic,"(42.349872, -89.663254)"
IL,"Tazewell County, IL",139.3,Overall,Hispanic,"(40.509472, -89.519144)"
IL,"Whiteside County, IL",187.7,Overall,Hispanic,"(41.758263, -89.917993)"
IL,"Will County, IL",175.5,Overall,Hispanic,"(41.448429, -87.985177)"
IL,"Winnebago County, IL",197.2,Overall,Hispanic,"(42.335477, -89.164615)"
IL,"Woodford County, IL",155.8,Overall,Hispanic,"(40.789597, -89.215567)"
IL,"Boone County, IL",125.2,Male,Hispanic,"(42.321983, -88.826647)"
IL,"Bureau County, IL",187.1,Male,Hispanic,"(41.407366, -89.535295)"
IL,"Cook County, IL",245.0,Male,Hispanic,"(41.844947, -87.822369)"
IL,"DeKalb County, IL",182.8,Male,Hispanic,"(41.894898, -88.775575)"
IL,"DuPage County, IL",191.8,Male,Hispanic,"(41.856108, -88.09317)"
IL,"Ford County, IL",221.9,Male,Hispanic,"(40.606087, -88.226922)"
IL,"Grundy County, IL",224.0,Male,Hispanic,"(41.288225, -88.425848)"
IL,"Henry County, IL",219.0,Male,Hispanic,"(41.35433, -90.137863)"
IL,"Jersey County, IL",365.6,Male,Hispanic,"(39.084446, -90.358257)"
IL,"Kane County, IL",164.7,Male,Hispanic,"(41.93949, -88.43416)"
IL,"Kankakee County, IL",240.3,Male,Hispanic,"(41.142166, -87.864906)"
IL,"Kendall County, IL",183.6,Male,Hispanic,"(41.589352, -88.434876)"
IL,"Lake County, IL",203.9,Male,Hispanic,"(42.321603, -88.003249)"
IL,"La Salle County, IL",195.2,Male,Hispanic,"(41.345336, -88.893676)"
IL,"Lee County, IL",200.8,Male,Hispanic,"(41.748543, -89.303206)"
IL,"Livingston County, IL",230.3,Male,Hispanic,"(40.896084, -88.564139)"
IL,"McHenry County, IL",179.2,Male,Hispanic,"(42.323299, -88.455063)"
IL,"Madison County, IL",439.7,Male,Hispanic,"(38.831539, -89.910487)"
IL,"Marshall County, IL",250.8,Male,Hispanic,"(41.03513, -89.35317)"
IL,"Mercer County, IL",174.0,Male,Hispanic,"(41.207532, -90.745864)"
IL,"Monroe County, IL",156.6,Male,Hispanic,"(38.2799, -90.178108)"
IL,"Ogle County, IL",396.5,Male,Hispanic,"(42.042479, -89.324744)"
IL,"Rock Island County, IL",212.9,Male,Hispanic,"(41.472904, -90.565563)"
IL,"St. Clair County, IL",139.3,Male,Hispanic,"(38.473243, -89.931465)"
IL,"Stephenson County, IL",216.6,Male,Hispanic,"(42.349872, -89.663254)"
IL,"Whiteside County, IL",209.3,Male,Hispanic,"(41.758263, -89.917993)"
IL,"Will County, IL",227.6,Male,Hispanic,"(41.448429, -87.985177)"
IL,"Winnebago County, IL",208.3,Male,Hispanic,"(42.335477, -89.164615)"
IL,"Woodford County, IL",247.9,Male,Hispanic,"(40.789597, -89.215567)"
IL,"Boone County, IL",214.2,Female,Hispanic,"(42.321983, -88.826647)"
IL,"Cook County, IL",154.6,Female,Hispanic,"(41.844947, -87.822369)"
IL,"DeKalb County, IL",133.2,Female,Hispanic,"(41.894898, -88.775575)"
IL,"DuPage County, IL",128.8,Female,Hispanic,"(41.856108, -88.09317)"
IL,"Grundy County, IL",136.7,Female,Hispanic,"(41.288225, -88.425848)"
IL,"Kane County, IL",124.9,Female,Hispanic,"(41.93949, -88.43416)"
IL,"Kankakee County, IL",145.1,Female,Hispanic,"(41.142166, -87.864906)"
IL,"Kendall County, IL",132.9,Female,Hispanic,"(41.589352, -88.434876)"
IL,"Lake County, IL",152.9,Female,Hispanic,"(42.321603, -88.003249)"
IL,"McHenry County, IL",139.1,Female,Hispanic,"(42.323299, -88.455063)"
IL,"Madison County, IL",88.1,Female,Hispanic,"(38.831539, -89.910487)"
IL,"Monroe County, IL",143.4,Female,Hispanic,"(38.2799, -90.178108)"
IL,"Ogle County, IL",143.8,Female,Hispanic,"(42.042479, -89.324744)"
IL,"Rock Island County, IL",119.3,Female,Hispanic,"(41.472904, -90.565563)"
IL,"St. Clair County, IL",161.4,Female,Hispanic,"(38.473243, -89.931465)"
IL,"Whiteside County, IL",151.3,Female,Hispanic,"(41.758263, -89.917993)"
IL,"Will County, IL",137.5,Female,Hispanic,"(41.448429, -87.985177)"
IL,"Winnebago County, IL",187.9,Female,Hispanic,"(42.335477, -89.164615)"
IL,"Boone County, IL",152.7,Overall,Asian and Pacific Islander,"(42.321983, -88.826647)"
IL,"Champaign County, IL",150.8,Overall,Asian and Pacific Islander,"(40.143076, -88.203154)"
IL,"Cook County, IL",175.7,Overall,Asian and Pacific Islander,"(41.844947, -87.822369)"
IL,"DeKalb County, IL",185.0,Overall,Asian and Pacific Islander,"(41.894898, -88.775575)"
IL,"DuPage County, IL",156.0,Overall,Asian and Pacific Islander,"(41.856108, -88.09317)"
IL,"Grundy County, IL",116.4,Overall,Asian and Pacific Islander,"(41.288225, -88.425848)"
IL,"Kane County, IL",169.6,Overall,Asian and Pacific Islander,"(41.93949, -88.43416)"
IL,"Kankakee County, IL",118.3,Overall,Asian and Pacific Islander,"(41.142166, -87.864906)"
IL,"Kendall County, IL",148.5,Overall,Asian and Pacific Islander,"(41.589352, -88.434876)"
IL,"Lake County, IL",116.8,Overall,Asian and Pacific Islander,"(42.321603, -88.003249)"
IL,"McHenry County, IL",188.9,Overall,Asian and Pacific Islander,"(42.323299, -88.455063)"
IL,"McLean County, IL",140.3,Overall,Asian and Pacific Islander,"(40.493683, -88.853247)"
IL,"Madison County, IL",148.6,Overall,Asian and Pacific Islander,"(38.831539, -89.910487)"
IL,"Monroe County, IL",152.3,Overall,Asian and Pacific Islander,"(38.2799, -90.178108)"
IL,"Ogle County, IL",185.3,Overall,Asian and Pacific Islander,"(42.042479, -89.324744)"
IL,"Peoria County, IL",110.4,Overall,Asian and Pacific Islander,"(40.792172, -89.766494)"
IL,"St. Clair County, IL",145.1,Overall,Asian and Pacific Islander,"(38.473243, -89.931465)"
